authorId,name,Affiliations,Affiliation_type
2145954003,Yang Zhang,"University of California, Los Angeles (UCLA)",university
1785372925,Tianlu Wang,Cardinal Health,company
2143919864,Diyi Yang,Peking University,university
1524732527,Xuezhi Wang,The London School of Economics and Political Science (LSE),university
1410401413,A. Soliman,ETH Zurich - Swiss Federal Institute of Technology,university
31935859,Kareem Eissa,EPFL,university
1399214738,S. El-Beltagy,AmerisourceBergen,company
1452678825,Simran Khanuja,FedEx,company
34725175,Sandipan Dandapat,Harvard University,university
48180698,A. Srinivasan,The University of Queensland,university
3010457,Sunayana Sitaram,State Farm Insurance,company
143990839,M. Choudhury,Target,company
2683903,Marco Polignano,Bank of America,company
1731651,Pierpaolo Basile,Elevance Health,company
1873109,M. Degemmis,Fannie Mae,company
145467353,G. Semeraro,Université PSL,university
3101511,Valerio Basile,The University of New South Wales (UNSW Sydney),university
145642373,Han Xiao,University of Cambridge,university
4565995,Kashif Rasul,University of Toronto,university
2742129,Roland Vollgraf,University of Oxford,university
2057642721,Martín Abadi,JPMorgan Chase,company
144758007,P. Barham,Verizon Communications,company
2108406634,Jianmin Chen,Citigroup,company
2545358,Z. Chen,UPS,company
36347083,Andy Davis,Apple,company
49959210,J. Dean,Verizon Communications,company
145139947,M. Devin,General Electric,company
1780892,Sanjay Ghemawat,Johns Hopkins University,university
2060655766,G. Irving,CVS Health,company
2090818,M. Isard,King's College London,university
1942300,M. Kudlur,The University of Hong Kong,university
3369421,J. Levenberg,Phillips 66,company
3089272,R. Monga,Alphabet,company
144375552,Sherry Moore,Archer Daniels Midland,company
20154699,D. Murray,UnitedHealth Group,company
32163737,Benoit Steiner,Harvard University,university
2080690,P. Tucker,Microsoft,company
2053781980,Vijay Vasudevan,Berkshire Hathaway,company
47941411,P. Warden,IBM,company
35078078,M. Wicke,Amazon,company
2117163698,Yuan Yu,Microsoft,company
2108113547,Xiaoqiang Zhang,"University of California, Berkeley (UCB)",university
2057642721,Martín Abadi,Dell Technologies,company
2078528337,Ashish Agarwal,Université PSL,university
144758007,P. Barham,Stanford University,university
2445241,E. Brevdo,Northwestern University,university
2545358,Z. Chen,King's College London,university
48738717,C. Citro,Technical University of Munich,university
32131713,G. Corrado,Yale University,university
36347083,Andy Davis,Centene,company
49959210,J. Dean,MetLife,company
145139947,M. Devin,"University of California, Berkeley (UCB)",university
1780892,Sanjay Ghemawat,The University of Tokyo,university
153440022,I. Goodfellow,Phillips 66,company
2064102917,A. Harp,AT&T,company
2060655766,G. Irving,Walgreens Boots Alliance,company
2090818,M. Isard,JPMorgan Chase,company
39978391,Yangqing Jia,National University of Singapore (NUS),university
1944541,R. Józefowicz,Chevron,company
40527594,Lukasz Kaiser,Princeton University,university
1942300,M. Kudlur,The Australian National University,university
3369421,J. Levenberg,McGill University,university
30415265,Dandelion Mané,Walgreens Boots Alliance,company
3089272,R. Monga,General Electric,company
144375552,Sherry Moore,Centene,company
20154699,D. Murray,Archer Daniels Midland,company
37232298,C. Olah,Northwestern University,university
144927151,M. Schuster,University of Michigan-Ann Arbor,university
1789737,Jonathon Shlens,The University of New South Wales (UNSW Sydney),university
32163737,Benoit Steiner,University of Toronto,university
1701686,I. Sutskever,Pfizer,company
35210462,Kunal Talwar,Marathon Petroleum,company
2080690,P. Tucker,Stanford University,university
2657155,Vincent Vanhoucke,ETH Zurich - Swiss Federal Institute of Technology,university
2053781980,Vijay Vasudevan,Technical University of Munich,university
1765169,F. Viégas,Procter & Gamble,company
1689108,O. Vinyals,"University of California, Los Angeles (UCLA)",university
47941411,P. Warden,Wells Fargo,company
145233583,M. Wattenberg,Dell Technologies,company
35078078,M. Wicke,"Nanyang Technological University, Singapore (NTU)",university
2117163698,Yuan Yu,IBM,company
2152198093,Xiaoqiang Zheng,Intel,company
3008587,Xingjian Shi,Kyoto University,university
2192200,Zhourong Chen,The University of Sydney,university
49528584,Hao Wang,Phillips 66,company
1739816,D. Yeung,Zhejiang University,university
145771919,W. Wong,Walmart,company
2183294,W. Woo,Fudan University,university
48395540,C. Rudin,Seoul National University,university
1694621,Michael I. Jordan,Verizon Communications,company
2066277988,T. Mitchell,Citigroup,company
51997673,Ninareh Mehrabi,Cornell University,university
2775559,Fred Morstatter,University of Michigan-Ann Arbor,university
51884035,N. Saxena,The Australian National University,university
1782658,Kristina Lerman,Phillips 66,company
143728483,A. Galstyan,Fannie Mae,company
1713687,M. Kubát,Pfizer,company
48594758,Weihua Hu,Citigroup,company
3410500,Matthias Fey,The University of Sydney,university
2095762,M. Zitnik,AmerisourceBergen,company
2047998,Yuxiao Dong,Phillips 66,company
40046694,Hongyu Ren,Amazon,company
2156641189,Bowen Liu,Zhejiang University,university
1754926,Michele Catasta,UPS,company
1702139,J. Leskovec,Valero Energy,company
1720124,G. Karniadakis,Kyoto University,university
3439407,I. Kevrekidis,Princeton University,university
2149373363,Lu Lu,Wells Fargo,company
3410970,P. Perdikaris,Johns Hopkins University,university
118188801,Sifan Wang,Fannie Mae,company
2145494483,Liu Yang,Kyoto University,university
46216076,Bradley C. Boehmke,The Chinese University of Hong Kong (CUHK),university
35664117,Brandon M. Greenwell,University of Cambridge,university
1388372395,F. Doshi-Velez,Valero Energy,company
3351164,Been Kim,University of Pennsylvania,university
3456687,Iqbal H. Sarker,University of British Columbia,university
2520493,R. Shokri,State Farm Insurance,company
34828439,M. Stronati,Kroger,company
3469125,Congzheng Song,UCL,university
1723945,Vitaly Shmatikov,Marathon Petroleum,company
1967156,Nicolas Papernot,AmerisourceBergen,company
144061974,P. Mcdaniel,Walgreens Boots Alliance,company
153440022,I. Goodfellow,The University of Sydney,university
1680133,S. Jha,Wells Fargo,company
144643812,Z. B. Celik,Kroger,company
144231976,A. Swami,National University of Singapore (NUS),university
2181966147,Abhishek V A,AT&T,company
2238323908,Binny S,UnitedHealth Group,company
2181972275,Johan T R,AT&T,company
2181974014,Nithin Raj,The Chinese University of Hong Kong (CUHK),university
2181972083,Vishal Thomas,CVS Health,company
102998577,Anu Sayal,New York University (NYU),university
2215913005,Janhvi Jha,Elevance Health,company
2215954607,Chaithra N,The University of Queensland,university
2215958663,Veethika Gupta,University of Michigan-Ann Arbor,university
116180161,Ashulekha Gupta,The University of Melbourne,university
2275394607,Omdeep Gupta,Peking University,university
70310638,Minakshi Memoria,Kroger,company
3300287,K. Butler,Zhejiang University,university
48592354,D. Davies,General Motors,company
2527511,H. Cartwright,The Australian National University,university
2385206,O. Isayev,The University of Edinburgh,university
144485183,A. Walsh,University of British Columbia,university
2078716805,Aurélien Géron,Peking University,university
144470846,Ajit Singh,McKesson,company
2115338656,Shuai Lu,UPS,company
2278834796,Daya Guo,Dell Technologies,company
50052368,Shuo Ren,General Electric,company
145505727,Junjie Huang,University of Oxford,university
47090739,Alexey Svyatkovskiy,McGill University,university
37488446,Ambrosio Blanco,Humana,company
2064509404,Colin B. Clement,Kyoto University,university
1943097969,Dawn Drain,Cigna,company
71790825,Daxin Jiang,University of British Columbia,university
39483833,Duyu Tang,Cornell University,university
1410115257,Ge Li,Walgreens Boots Alliance,company
2143359114,Lidong Zhou,National University of Singapore (NUS),university
24962156,Linjun Shou,California Institute of Technology (Caltech),university
2135918679,Long Zhou,Yale University,university
40626221,Michele Tufano,Walgreens Boots Alliance,company
50175330,Ming Gong,UnitedHealth Group,company
92660691,Ming Zhou,Lowe's,company
46429989,Nan Duan,Ford Motor,company
145507437,Neel Sundaresan,Seoul National University,university
1702996983,Shao Kun Deng,Verizon Communications,company
2072784644,Shengyu Fu,Costco Wholesale,company
1803054,Shujie Liu,McGill University,university
145714153,Alexey Kurakin,Centene,company
153440022,I. Goodfellow,Harvard University,university
1751569,Samy Bengio,ETH Zurich - Swiss Federal Institute of Technology,university
47896740,Hongyuan Lu,The London School of Economics and Political Science (LSE),university
146482230,Daniel J. Diaz,Kyoto University,university
1581626498,Natalie J. Czarnecki,National University of Singapore (NUS),university
11308819,Congzhi Zhu,Target,company
2143948699,Wantae Kim,JPMorgan Chase,company
145230191,Raghav Shroff,AT&T,company
2133560828,Daniel J. Acosta,Alphabet,company
2133614006,Brad Alexander,University of Toronto,university
2133153248,Hannah O. Cole,Delft University of Technology,university
2152822214,Yan Zhang,Chevron,company
4805394,Nathaniel A. Lynd,King's College London,university
3210657,A. Ellington,PepsiCo Beverages,company
48532409,H. Alper,Kroger,company
2192840743,M. Cerezo,Costco Wholesale,company
102620709,Guillaume Verdon,ETH Zurich - Swiss Federal Institute of Technology,university
2343654,Hsin-Yuan Huang,Yale University,university
49556529,L. Cincio,Princeton University,university
50721537,Patrick J. Coles,Cigna,company
2130148626,Dana Pessach,AmerisourceBergen,company
1824816,E. Shmueli,Fannie Mae,company
52184096,L. Bottou,Columbia University,university
2198436,Frank E. Curtis,Institut Polytechnique de Paris,university
2784955,J. Nocedal,Marathon Petroleum,company
2713842,Brian Knott,Elevance Health,company
2262405,Shobha Venkataraman,Meta Platforms,company
144479015,Awni Y. Hannun,Tsinghua University,university
2264597,Shubho Sengupta,Microsoft,company
3407874,Mark Ibrahim,JPMorgan Chase,company
1803520,L. Maaten,Amazon,company
2856207,T. Hengl,Dell Technologies,company
7549589,Jorge Mendes de Jesus,University of Michigan-Ann Arbor,university
145253407,G. Heuvelink,The Chinese University of Hong Kong (CUHK),university
9583743,Maria Ruiperez González,Bank of America,company
30504500,M. Kilibarda,General Motors,company
9030720,Aleksandar Blagotić,Cornell University,university
2228185935,Shangguan Wei,Bank of America,company
3376186,Marvin N. Wright,Amazon,company
3018223,X. Geng,The University of Queensland,university
1402912902,B. Bauer-Marschallinger,Harvard University,university
145669099,M. Guevara,Phillips 66,company
145632581,R. Vargas,Imperial College London,university
145028966,R. MacMillan,The London School of Economics and Political Science (LSE),university
49399380,N. Batjes,Fannie Mae,company
100653750,J. Leenaars,General Electric,company
32830771,E. Ribeiro,The London School of Economics and Political Science (LSE),university
2924968,Ichsani Wheeler,Home Depot,company
2146245,S. Mantel,Massachusetts Institute of Technology (MIT) ,university
4953836,B. Kempen,UPS,company
1715339,D. Goldberg,Johnson & Johnson,company
48275624,S. Berg,Elevance Health,company
145708428,D. Kutra,Bank of America,company
2066522012,Thorben Kroeger,Stanford University,university
145486652,C. Straehle,The University of Edinburgh,university
2834950,Bernhard X. Kausler,ETH Zurich - Swiss Federal Institute of Technology,university
2057581,Carsten Haubold,The London School of Economics and Political Science (LSE),university
1725192,Martin Schiegg,University of Michigan-Ann Arbor,university
144560453,J. Ales,Delft University of Technology,university
46478540,T. Beier,Massachusetts Institute of Technology (MIT) ,university
1391661732,Markus Rudy,Yale University,university
47829712,Kemal Eren,MetLife,company
2062532551,Jaime I Cervantes,UCL,university
1968352,Buote Xu,Centene,company
1397152727,Fynn Beuttenmueller,Princeton University,university
67091521,A. Wolny,Valero Energy,company
2111387698,Chong Zhang,Centene,company
1708103,U. Köthe,MetLife,company
1685187,F. Hamprecht,Walmart,company
3190177,A. Kreshuk,The University of Edinburgh,university
49336963,Wallace Wang,Home Depot,company
35731745,M. Yağcı,General Motors,company
1756344,T. Baltrušaitis,JPMorgan Chase,company
118242121,Chaitanya Ahuja,Intel,company
49933077,Louis-Philippe Morency,The University of Queensland,university
2039588,Keith Bonawitz,University of Toronto,university
2072422622,Vladimir Ivanov,Fudan University,university
4908509,Ben Kreuter,UCL,university
2212030,Antonio Marcedone,Massachusetts Institute of Technology (MIT) ,university
145057514,H. B. McMahan,The University of Melbourne,university
34521172,Sarvar Patel,University of Chicago,university
1878835,Daniel Ramage,McGill University,university
2064203013,Aaron Segal,The Chinese University of Hong Kong (CUHK),university
34185195,Karn Seth,"Nanyang Technological University, Singapore (NTU)",university
50055322,Ling Huang,Berkshire Hathaway,company
1687701,A. Joseph,PepsiCo Beverages,company
39743720,B. Nelson,Intel,company
2064046776,Benjamin I. P. Rubinstein,The University of Edinburgh,university
1787610,J. D. Tygar,Zhejiang University,university
2153522384,Peng Cui,Verizon Communications,company
2631417,S. Athey,The University of Manchester,university
2256303860,Daniel Hsu,Stanford University,university
1829456,Y. Lei,Citigroup,company
2118581438,Bin Yang,University of Cambridge,university
2144793979,Xinwei Jiang,AmerisourceBergen,company
46691607,Feng Jia,National University of Singapore (NUS),university
2217450625,Naipeng Li,Berkshire Hathaway,company
145720325,A. Nandi,Bank of America,company
40833997,Dmitrii Kochkov,Tsinghua University,university
2119124568,Jamie A. Smith,UnitedHealth Group,company
2078196952,Ayya Alieva,Costco Wholesale,company
